Reference Year,Facility Name,City,Province,Total Emissions (CO2e)
2020,Worsley (Birchcliff) Sour Gas Plant,,Alberta,14588.822
2020,ARCELORMITTAL WINDSOR A DIVISION OF ARCELORMITTAL DOFASCO G.P.,WINDSOR,Ontario,22623.07657
2020,Oakville Trafalgar Memorial Hospital,OAKVILLE,Ontario,13588.2414
2020,Lakeridge Health Oshawa,OSHAWA,Ontario,13487.5269
2020,980 Oliver Road,THUNDER BAY,Ontario,13306.6327
2020,Brantford Facility,BRANTFORD,Ontario,25433.4066
2020,Saguaro BC Linear Facilities Operation (LFO),BEATTON RIVER,British Columbia,101554.5063
2020,TEINE Coleville 3-14,Oakdale,Saskatchewan,18259.0404
2020,Niagara PVC Plant,THOROLD,Ontario,47679.11355
2020,TEINE Dodsland 13-12,Netherhill,Saskatchewan,10331.7372
2020,TEINE Dodsland 7-5,Beaufield,Saskatchewan,10404.081
2020,TEINE Dodsland 8-34,Kindersley,Saskatchewan,20895.8957
2020,ArcelorMittal long Products Canada - Hamilton East,HAMILTON,Ontario,19869.3241
2020,Sil Industrial Minerals Lamont Plant,BRUDERHEIM,Alberta,5302.94
2020,Rio Tinto Fer et Titane inc. - HAVRE-SAINT-PIERRE,HAVRE-SAINT-PIERRE,Quebec,17439.778
2020,Ãnergir CCU,MONTRÃAL,Quebec,33116.267
2020,Plant #1,STONEY CREEK,Ontario,9041.094237
2020,Division Goldex,VAL-D'OR,Quebec,10861.178
2020,Lieu d'enfouissement Sanitiare de la Ville de Sherbrooke,SHERBROOKE,Quebec,60817.635
2020,Usine Mont-Royal,MontrÃ©al,Quebec,15816.84662
2020,McMaster University Medical Centre Co-generation Plant,HAMITON,Ontario,23567.6963
2020,Juravinski Hospital and Cancer Center Cogeneration Plant,HAMILTON,Ontario,19909.7582
2020,Hamilton General Hospital Cogeneration Plant,HAMILTON,Ontario,16525.5833
2020,Fallsview Casino Resort,NIAGARA FALLS,Ontario,8499.659381
2020,Elleh Sweet Gas Plant,,British Columbia,13645.9947
2020,617885 Ontario Limited o/a Jem Farms,RUTHVEN,Ontario,10617.24
2020,Orangeline Farms Limited,LEAMINGTON,Ontario,10553.3239
2020,Bull Market Farms Inc.,LEAMINGTON,Ontario,15345.59
2020,Envirofresh Produce Inc.,SOMBRA,Ontario,9265.48
2020,Cervini Farms (1993) Inc.,LEAMINGTON,Ontario,13894.71
2020,DiCiocco Farms Eastside Inc.,LEAMINGTON,Ontario,21101.55
2020,1808278 Ontario Inc.,KINGSVILLE,Ontario,17700.66
2020,Twin Peaks Hydroponics Inc.,KINGSVILLE,Ontario,20064.43
2020,Great Northern Hydroponics,KINGSVILLE,Ontario,25184.87
2020,Truly Green Farms,CHATHAM,Ontario,29834.4
2020,Allegro Acres Inc.,RUTHVEN,Ontario,11010.82
2020,Ecotex Healthcare Linen Service LP,MISSISSAUGA,Ontario,11479.44
2020,Sun-Brite Foods Inc.,RUTHVEN,Ontario,12130.5
2020,SUPER-PUFFT SNACKS CORPORATION,MISSISSAUGA,Ontario,16520.37
2020,AMCO Farms Inc.,LEAMINGTON,Ontario,24102.46
2020,ARLANXEO WEST,SARNIA,Ontario,12565.0907
2020,Division Laronde,ROUYN-NORANDA,Quebec,32641.90178
2020,POLYCON INDUSTRIES,GUELPH,Ontario,28045.56
2020,The Ottawa Hospital - Civic campus,OTTAWA,Ontario,13294.177
2020,Ingleside Plant,INGLESIDE,Ontario,21511.3463
2020,TAQA NORTH LAPRISE CREEK B-040-E/094-H-05,PEACE RIVER B,British Columbia,12569.04884
2020,University of Waterloo-GHG,Waterloo,Ontario,33295.92
2020,Greenhill Produce (2),KENT BRIDGE,Ontario,31314.89
2020,Guelph,GUELPH,Ontario,10979.27
2020,Main Greenhouses,EXETER,Ontario,10738.22256
2020,Mine ÃlÃ©onore,ROUYN-NORANDA,Quebec,23778.071
2020,Ashbridges Bay Treatment Plant,TORONTO,Ontario,15666.1518
2020,Highland Creek Treatment Plant,TORONTO,Ontario,23662.1203
2020,Lieux d'enfouissement technique d'HÃ©bertville Station,HÃBERTVILLE-STATION,Quebec,8543.81155
2020,Enwave Windsor Limited Parnership,WINDSOR,Ontario,10922.1227
2020,PM - Stratford,Stratford,Ontario,16351.55243
2020,GENPAK MISSISSAUGA,Mississauga,Ontario,10424.324
2020,Alderson West Sour Gas Plant 06-02-016-15W4,,Alberta,19382.865
2020,Countess Sour Gas Plant 10-20-018-15W4,,Alberta,25484.634
2020,Countess Makepeace Comp Stn 03-18-022-17W4,CALGARY,Alberta,14996.766
2020,LET Saint-Flavien,SAINT-FLAVIEN,Quebec,18641.0131
2020,Usine de PCC de Windsor,WINDSOR,Quebec,21567.417
2020,"Innophos Canada, Inc.",LOWBANKS,Ontario,33371.4843
2020,Physical Resources Service,OTTAWA,Ontario,16618.54135
2020,Usine St-Laurent,SAINT-LAURENT,Quebec,21759.458
2020,Cambridge Manufacturing,CAMBRIDGE,Ontario,23873.651
2020,Calgary Plant,CALGARY,Alberta,28624.614
2020,IKO Hawkesbury,HAWKESBURY,Ontario,13218.28782
2020,IKO Madoc,MADOC,Ontario,21102.2912
2020,Complexe environnemental St-Michel,MONTRÃAL,Quebec,18193.195
2020,Vaudreuil-Dorion site,VAUDREUIL-DORION,Quebec,22953.88633
2020,Pepsico Aliments Canada - Usine de Lauzon,LÃVIS,Quebec,11180.1
2020,Montreal Wallboard/Finishing Plant,SAINTE-CATHERINE,Quebec,31870.87
2020,Lieu d'enfouissement technique de Saint-CÃ´me-LiniÃ¨re,SAINT-CÃME-LINIÃRE,Quebec,38502.269
2020,Usine St-Leonard,SAINT-LÃONARD,Quebec,12962.4482
2020,1329606 Ontario Limited,LEAMINGTON,Ontario,14154.9948
2020,Klassen Greenhouse Farms,COTTAM,Ontario,10560.96015
2020,Mucci Farms Ltd.,KINGSVILLE,Ontario,31565.83345
2020,Pomas Farms Inc.,STAPLES,Ontario,27131.25435
2020,Sun Gro Farms Inc.,KINGSVILLE,Ontario,12133.72925
2020,Agriville Farms Ltd,KINGSVILLE,Ontario,25225.9537
2020,Southshore Greenhouses Inc.,KINGSVILLE,Ontario,17314.99365
2020,Zochem,BRAMPTON,Ontario,9938.896
2020,Minto Mine,PELLY CROSSING,Yukon,13988.5682
2020,Nature Fresh Plant 1,LEAMINGTON,Ontario,13474.5385
2020,Nature Fresh Plant 2,LEAMINGTON,Ontario,32368.12755
2020,Kapital Produce Ltd,RUTHVEN,Ontario,23032.1143
2020,Platinum Produce,BLENHEIM,Ontario,21384.378
2020,J.C. Fresh Farms Ltd.,KINGSVILLE,Ontario,10838.435
2020,IKO Calgary,CALGARY,Alberta,9277.194
2020,Great Lakes Greenhouses Inc.,LEAMINGTON,Ontario,33464.31884
2020,Arriva 02-25 Gas Plant,ROCKY MOUNTAIN HOUSE,Alberta,25651.2671
2020,Sunrite Greenhouses Ltd,KINGSVILLE,Ontario,17460.28
2020,Lieu d'enfouissement sanitaire Chibougamau,CHIBOUGAMAU,Quebec,12921.4
2020,Toronto Board Plant,MISSISSAUGA,Ontario,29263.3071
2020,Levesque Plywood Ltd.,HEARST,Ontario,15594.648
2020,Chaplin,CHAPLIN,Saskatchewan,16866.0212
2020,Prairie Malt Limited,BIGGAR,Saskatchewan,24496.93556
2020,Max Aicher (North America) Limited,HAMILTON,Ontario,21850.012
2020,City of Moose Jaw (Landfill),MOOSE JAW,Saskatchewan,85592.5921
2020,West Yellowhead Regional Landfill,HINTON,Alberta,26019.45758
2020,WDMLR Landfill,FERINTOSH,Alberta,53591.5705
2020,Brock University,ST. CATHARINES,Ontario,20718.813
2020,Meota West 06-24-046-18W3M,MEOTA,Saskatchewan,185551.7392
2020,Alliance Pipeline Ltd. - BC Pipeline System,CALGARY,British Columbia,17383.13683
2020,LONDON,LONDON,Ontario,10720.426
2020,Coleville Compressor Station,COLEVILLE,Saskatchewan,29317.0314
2020,Cargill Limited - Camrose Oilseed Processing,CAMROSE,Alberta,71915.65101
2020,Wapiti 13-05-067-08W6 BTY,GREENVIEW,Alberta,34520.632
2020,Copper Mountain Mine,PRINCETON,British Columbia,82526.704
2020,Pioneer 2 Liquids Extraction Plant,FORT MCMURRAY,Alberta,12381.631
2020,BONAVISTA STRACHAN 05-34-037-08W5,,Alberta,40293.8124
2020,The Black Velvet Distilling Company,LETHBRIDGE,Alberta,21458.804
2020,07-29-78-11-W6M,GORDONDALE,Alberta,27827.90838
2020,Electric Utility - Generation - Remote Site,REDCLIFF,Alberta,141601.8238
2020,Saturn Comp Stn 09-27,DAWSON CREEK,British Columbia,22073.8732
2020,Sunrise Gas Plant 04-26-078-17W6,DAWSON CREEK,British Columbia,21716.1475
2020,Usine St-Hyacinthe,SAINT-HYACINTHE,Quebec,11050.341
2020,Big Marble Farms,CYPRESS COUNTY,Alberta,16419.409
2020,West Beg c-34-C/94-G-1,FORT ST JOHN,British Columbia,12581.8618
2020,BUNGE CANADA - WAINWRIGHT PLANT,WAINWRIGHT,Alberta,7320.59186
2020,Kaybob 05-33 Gas Battery,FOX CREEK,Alberta,36414.437
2020,07-14-049-01W5 Gas Plant,THORSBY,Alberta,13224.4935
2020,Thorhild,EDMONTON,Alberta,34587.476
2020,Hinton Wood Products - A Division of West Fraser Mills Ltd.,HINTON,Alberta,9458.052
2020,Alberta Children's Hospital,CALGARY,Alberta,9841.945
2020,Barrier Hydro Plant,SEEBE,Alberta,13.24193
2020,Bearspaw Hydro Plant,CALGARY,Alberta,17.330345
2020,Bighorn Hydro Plant,CLEARWATER,Alberta,61.750757
2020,Brazeau Hydro Plant,DRAYTON VALLEY,Alberta,141.599576
2020,Cascade Hydro Plant,BANFF,Alberta,22.924739
2020,Ghost Hydro Plant,COCHRANE,Alberta,65.347335
2020,Horseshoe Hydro Plant,SEEBE,Alberta,14.261848
2020,Interlakes Hydro Plant,KANANASKIS,Alberta,5.090927
2020,Kananaskis Hydro Plant,SEEBE,Alberta,47.717564
2020,Pocaterra Hydro Plant,KANANASKIS,Alberta,29.728395
2020,Rundle Hydro Plant,CANMORE,Alberta,31.516649
2020,Spray Hydro Plant,CANMORE,Alberta,70.620044
2020,Castle Wind Farm,PINCHER CREEK,Alberta,8.669834
2020,Cowley Wind Farm,PINCHER CREEK,Alberta,11.661176
2020,Sinnott Wind Farm,PINCHER CREEK,Alberta,1.257246
2020,Summerview 1 Wind Farm,PINCHER CREEK,Alberta,91.495667
2020,Taylor Hydro Plant,MAGRATH,Alberta,16.465681
2020,Centre Hospitalier de l'UniversitÃ© de MontrÃ©al,MONTRÃAL,Quebec,23683.52745
2020,Duvernay Kaybob Complex,M.D. OF GREENVIEW,Alberta,44299.1501
2020,WASKAHIGAN MGS 10-29-062-23W5,WASKAHIGAN,Alberta,18307.3769
2020,Oungre Oil MWB 15-31,,Saskatchewan,12699.212
2020,Virginia Hills Oil MWB 04-12,CALGARY,Alberta,18804.007
2020,Rush Lake 2 Thermal Plant 16-03-048-21W3,LLOYDMINSTER,Saskatchewan,214502.0603
2020,Brampton Civic Hospital,BRAMPTON,Ontario,10975.9579
2020,TERMINAL DE MONTREAL-EST,MONTRÃAL-EST,Quebec,11995.7545
2020,Red Lake Operation,BALMERTOWN,Ontario,28732.58054
2020,LET RAGUENEAU,RAGUENEAU,Quebec,14020.65111
2020,HUSSAR GAS STOR 07-07-025-20W4,HUSSAR,Alberta,20850.91964
2020,Iqaluit,IQALUIT,Nunavut,40202.84275
2020,MASTERLOY PRODUCTS Company,OTTAWA,Ontario,81.773191
2020,Rankin Inlet,RANKIN INLET,Nunavut,13973.00699
2020,Rmp Waskahigan 12-07-064-23w5,LITTLE SMOKY,Alberta,26071.413
2020,JW Oliver Waste Water Plant,Prince Albert,Saskatchewan,785.67
2020,Willesden Green 14-05,BRAZEAU NO. 77,Alberta,11591.34155
2020,North Pine Liquid Separation,,British Columbia,21776.624
2020,PPY Townsend c-041-F/094-B-16 Comp Stn,PEACE RIVER,British Columbia,12613.173
2020,HUSKY ABERFELDY 8-1-50-27,BRITANNIA,Saskatchewan,12310.32004
2020,Pointes-Aux-Trembles CO2 Plant,MONTRÃAL,Quebec,20008.92
2020,Fort Saskatchewan CO2 Plant,FORT SASKATCHEWAN,Alberta,12281.763
2020,Highvale Sour Gas Plant 10-04,,Alberta,23665.29
2020,UNITY PLANT,UNITY,Saskatchewan,24635.64572
2020,BlackGold SAGD Sec14-76-07W4,WOOD BUFFALO,Alberta,197824.9035
2020,Wargen Comp Stn D-056-C,,British Columbia,18236.524
2020,ArcelorMittal Contrecoeur Est,CONTRECOEUR,Quebec,741017.31
2020,Varennes Plant,VARENNES,Quebec,55248.65674
2020,Patterson Creek Gas Plant 11-21,GREENVIEW N16,Alberta,67024.0816
2020,SemCAMS Gold Creek 11-02,GREENVIEW NO. 16,Alberta,32344.33088
2020,Elmworth 2-23 Bty,GREENVIEW NO. 16,Alberta,12426.6349
2020,Usine de Valleyfield,SALABERRY-DE-VALLEYFIELD,Quebec,10721.28642
2020,Calgary Composting Facility,CALGARY,Alberta,33290.66152
2020,Kakwa 14-18-064-05W6,KAKWA,Alberta,37377.8
2020,Kakwa 05-01-064-06W6,KAKWA,Alberta,44941.0
2020,NATT Tools Group Inc.,HAMILTON,Ontario,9205.965528
2020,Touquoy Mine,MIDDLE MUSQUODOBOIT,Nova Scotia,14382.56683
2020,Willesden Green Comp Stn 05-03,CALGARY,Alberta,10561.142
2020,Ante Creek Oil Battery 10-07,,Alberta,18489.013
2020,Pembalta IV Sour Gas Plant 09-16,,Alberta,13855.341
2020,Cessford Sweet Gas Plant 02-08-024-12W4,,Alberta,29899.511
2020,Wintering Hills West Sweet Gas Plant 06-17-025-20W4,,Alberta,14768.625
2020,Rosa Flora Growers Limited,DUNNVILLE,Ontario,26500.25824
2020,Carson Creek 15MW,WHITECOURT,Alberta,36006.162
2020,Brintnell South Power Generation Plant 13-01-081-23W4,,Alberta,27065.61674
2020,Consumer Foods - Winnipeg,WINNIPEG,Manitoba,12203.0135
2020,Heavysound 1509,GREENVIEW NO. 16,Alberta,11699.1247
2020,Centrale de La Romaine,LA ROMAINE,Quebec,10287.045
2020,Kakwa 01-13-063-05W6,KAKWA,Alberta,12150.2
2020,Usine Mirabel,MIRABEL,Quebec,11430.8968
2020,Centre d'Ã©puration Rive-Sud (CERS),Longueuil,Quebec,3590.74396
2020,TORC Pinto Oil MWB 06-03-002-04W2,,Saskatchewan,10187.47
2020,City of Prince Albert Landfill,PRINCE ALBERT,Saskatchewan,27178.5063
2020,Vista Mine,HINTON,Alberta,200259.7228
2020,Parkland Gas Plant (06-29-081-15W6M),FORT ST JOHN,British Columbia,10312.946
2020,District Energy Centre,CALGARY,Alberta,25285.6501
2020,Centrale de Senneterre,SENNETERRE,Quebec,971.087
2020,Morrin Ghost Pine Sweet Gas Plant,,Alberta,20538.13645
2020,Huxley Sweet Gas Plant,,Alberta,13560.7946
2020,Foothills Regional Landfill & Resource Recovery Centre,OKOTOKS,Alberta,53714.6545
2020,Pinto 14-30-001-04 W2M,PINTO,Saskatchewan,25888.346
2020,Harmon Valley Sour Gas Plant 03-18-084-17W5,HARMON VALLEY,Alberta,57829.053
2020,Mulligan Fourth Creek 15-13-082-09-W6,GRANDE PRAIRIE,Alberta,12042.49043
2020,PAPIERS WHITE BIRCHmc - DIVISION PAPIER MASSON LTÃE,GATINEAU,Quebec,14485.856
2020,City of Cornwall Landfill Site,CORNWALL,Ontario,43182.15492
2020,Calgary Wallboard Plant,CALGARY,Alberta,27288.66035
2020,Kakwa Gas Plant 07-09-062-08 W6M,KAKWA,Alberta,31846.37405
2020,House Mountain GP 1-8-70-10W5,SWAN HILLS,Alberta,12299.0312
2020,Gilby Sweet Gas Plant 01-04,GILBY,Alberta,11867.9126
2020,Garrington 03-03-35-04 W5,GARRINGTON,Alberta,21559.606
2020,LOCHEND 03-20-027-03W5,ROCKY VIEW COUNTY,Alberta,15821.531
2020,Olds 16-33-30-1W5,CALGARY,Alberta,16148.325
2020,UniversitÃ© de MontrÃ©al - Campus de la Montagne,MONTRÃAL,Quebec,15949.63773
2020,Dodsland 10-8-31-20 W3,Winslow,Saskatchewan,5704.17366
2020,TEINE Dodsland 5-26,Kindersley,Saskatchewan,3221.30824
2020,Silvertip Mine,VANCOUVER,British Columbia,18921.2923
2020,Nairn Centre Sawmill,NAIRN CENTRE,Ontario,10292.24891
2020,Elk Lake Sawmill,ELK LAKE,Ontario,4357.5556
2020,McBride Lake Wind Farm,FORT MACLEOD,Alberta,15.937567
2020,Whitehorse Rapids Diesel Generating Station,WHITEHORSE,Yukon,34111.8233
2020,Elmworth Generating Station,ELMWORTH,Alberta,14826.1186
2020,Foothills Boulevard Regional Landfill,PRINCE GEORGE,British Columbia,104367.3981
2020,Whitecourt Solid Wood Division,WHITECOURT,Alberta,23648.26191
2020,Fox Creek Division,FOX CREEK,Alberta,8001.26755
2020,Borden Generating Station,BORDEN-CARLETON,Prince Edward Island,238.956
2020,Caribou Mine,BATHURST,New Brunswick,4084.012283
2020,McAdam Wallboard Plant,MCADAM,New Brunswick,7259.965
2020,Winnipeg Wallboard Plant,WINNIPEG,Manitoba,12945.0014
2020,Napanee Generating Station,BATH,Ontario,646423.9856
2020,Enbridge Gas Inc.,NORTH YORK,Ontario,383284.7481
2020,Enbridge Gas Inc. - Distribution,NORTH YORK,Ontario,490830.7192
2020,Jackfish District,CONKLIN,Alberta,2456268.497
2020,Kirby North 01-06-075-8 W4M,,Alberta,668945.3994
2020,Chinook Power Station,SWIFT CURRENT,Saskatchewan,769217.6818
2020,Clover Bar Landfills,EDMONTON,Alberta,50626.22491
2020,Wapiti Sour Gas Processing Plant,GRAND PRAIRIE,Alberta,98328.221
2020,ECO360 Landfill,BERRY MILLS,New Brunswick,117505.234
2020,Tourmaline Gundy Gas Plant (C-060-A / 94-B-16),WONOWON,British Columbia,172515.4903
2020,Dee Valley Thermal,MAIDSTONE,Saskatchewan,180609.2774
2020,Wapiti Gas Plant 07-35,GRANDE PRAIRIE,Alberta,99022.24844
2020,Kakwa Gas Battery 12-13-063-06W6,,Alberta,12786.674
2020,Mount Milligan Mine,FORT ST. JAMES,British Columbia,62981.309
2020,Kakwa 10-23-067-05W6,GRANDE PRAIRIE,Alberta,48101.0
2020,Hydro One Networks,TORONTO,Ontario,66223.0
2020,Pipestone 12-35-070-09W6 Gas Plant,DIMSDALE,Alberta,125087.3614
2020,GFL Environmental Inc.,COGMAGUN,Nova Scotia,55580.4506
2020,Inga Compressor Station 02-10-088-23W6,,British Columbia,51518.973
2020,Transmission Mainline - AB,CALGARY,Alberta,19565.24891
2020,Battrum Oil MWB 07-21,BATTRUM,Saskatchewan,42230.737
2020,Economy Creek 11-05,GREENVIEW NO. 16,Alberta,42929.05608
2020,Highway 48 Landfill,STOUFFVILLE,Ontario,34125.952
2020,Swan Hills OB 03-19-65-10W5,HIGH PRAIRIE,Alberta,23168.9188
2020,Labatt Brewing Company Ltd,LONDON,Ontario,24165.734
2020,BLACKSTONE 9-23-44-16W5 DEHY CS,NORDEGG,Alberta,24070.5468
2020,SRL NIG CREEK C-039-D/094-H-03,,British Columbia,24445.032
2020,SRL NIG CREEK D-039-D,,British Columbia,30995.385
2020,"Kraft Nordic, s.e.c. - Usine de pÃ¢tes kraft de Lebel-sur-QuÃ©villon",Lebel-sur-QuÃ©villon,Quebec,225737.6626
2020,Glenrose Energy Centre,EDMONTON,Alberta,25193.2
2020,Plant #2,STONEY CREEK,Ontario,25714.5603
2020,Plato Oil MWB 01-33,,Saskatchewan,14565.095
2020,Kakwa 16-16-064-04W6,GRANDE PRAIRIE,Alberta,29985.2
2020,01-20-060-17 W5M,WHITECOURT,Alberta,18075.226
2020,Rmp Kaybob 10-22 Compressor,WHITECOURT,Alberta,19940.809
2020,Tonolli Canada,MISSISSAUGA,Ontario,16647.638
2020,Cervini Farms (1993) Inc. - C5,STAPLES,Ontario,19165.83
2020,Projet Windfall,LEBEL-SUR-QUÃVILLON,Quebec,20866.1
2020,Sappi Matane,MATANE,Quebec,8432.635
2020,Aitken Creek Sour Gas Plant c-046-C,,British Columbia,67323.905
2020,Lieu enfouissement technique,RAGUENEAU,Quebec,22505.598
2020,Whiteside 04-07-030-26W3 (102/04-12) SWB,KINDERSLEY,Saskatchewan,11514.548
2020,Gold Creek Compressor Stn 12-02,GRAND PRAIRIE,Alberta,25832.825
2020,Whiteside 04-12-030-27W3 (101/13-12) SWB,KINDERSLEY,Saskatchewan,11344.71
2020,Blackrod SAGD Pilot 02-36-076-18W4,WANDERING RIVER,Alberta,24118.09
2020,Toronto Site,Toronto,Ontario,11695.1
2020,Prince Rupert Generating Station (RPG),PRINCE RUPERT,British Columbia,1788.052042
2020,TWO CREEKS 16-29 OIL BT,GREENVIEW,Alberta,17177.1968
2020,Chosen Fresh Farms Ltd.,LEAMINGTON,Ontario,14599.1883
2020,Bonterra 05-35 Sweet Gas Plant,DRAYTON VALLEY,Alberta,14477.6887
2020,RSI Environnement - Centre de dÃ©contamination et de recyclage des sols,SAINT-AMBROISE,Quebec,11087.666
2020,Pbn 15-10-049-12w5 Mwob,BRAZEAU,Alberta,24176.3611
2020,Grantech,CONTRECOEUR,Quebec,11586.825
2020,Leland Comp Stn 14-34-058-26-W5,HINTON,Alberta,11590.29245
2020,Pipestone Processing Facility and Liquids Hub 04-07-073-08W6,,Alberta,69742.85
2020,Aphria Inc.,LEAMINGTON,Ontario,15539.91
2020,TORC Weirhill Oil MWB 11-28-005-06W2,,Saskatchewan,14395.372
2020,Karr 1-7-66-3W6 Oil Battery,KARR,Alberta,12469.4596
2020,SCEPTRE PEMBINA 8-35,BRAZEAU,Alberta,18883.3082
2020,Willesden Green 08-10,CLEARWATER COUNTY,Alberta,14219.48425
2020,CARBON 4-22-029-21W4 CBM BATTERY,KNEEHILL COUNTY,Alberta,11525.50892
2020,Pinnacle Acres,LEAMINGTON,Ontario,13335.529
2020,Crew Edson 16-10-052-15 W5,,Alberta,11179.21165
2020,H&A Graham #3,KINGSVILLE,Ontario,12868.40435
2020,Bonterra 10-15 Sweet Gas Plant,DRAYTON VALLEY,Alberta,16066.1555
2020,SC East Landfill,SWIFT CURRECT,Saskatchewan,17635.5249
2020,Success 11-17-016-16W3 GGS,SWIFT CURRENT,Saskatchewan,15234.625
2020,HUSKY 06-20-49-18W5 GAS BATTERY,EDSON,Alberta,101955.6496
2020,TORC Torquay Oil MWB 14-09-002-11W2,,Saskatchewan,15401.305
2020,WAINWRIGHT 02-17-046-06W4,M.D. OF WAINWRIGHT,Alberta,21621.27537
2020,West Pembina 15-06-050-11W5 BTY,CYNTHIA,Alberta,10649.694
2020,Daly Unit No. 3 Battery,VIRDEN,Manitoba,10807.58
2020,TEINE Plato 13-18-26-18W3,Snipe Lake,Saskatchewan,9375.9021
2020,Pembina Oil Battery 16-34-048-09W5,,Alberta,16348.599
2020,Mikwan Gas Plant,TOWNSHIP 037,Alberta,10922.04
2020,Harmattan Eagle Hill Battery,,Alberta,20071.499
2020,Bilbo Comp Stn 04-32-065-07W6,,Alberta,12617.789
2020,KAYBOB NORTH 16-25-065-20W5,GREENVIEW,Alberta,11271.6137
2020,Hacienda North Farms,WHEATLEY,Ontario,22474.9285
2020,Meota East 02-16-46-16W3M,MEOTA,Saskatchewan,156294.6619
2020,CS 09-02-048-06W5 (ABCS0136852),CALGARY,Alberta,12736.98
2020,ARCHER MANNVILLE-MINBURN,,Alberta,15710.4382
2020,Lougheed 11-12-006-15 W2M,LOUGHEED,Saskatchewan,11242.651
2020,PPY Daiber d-044-C/094-B-16,DAIBER,British Columbia,13697.857
2020,Ontario Plants Propagation Limited,ST. THOMAS,Ontario,11080.3622
2020,Ferrier Oil Battery 10-36-038-08W5,,Alberta,11918.881
2020,Valhalla Comp Stn 13-16,VALHALLA,Alberta,21951.15
2020,Harmon Valley SAGD South Pilot 07-06,,Alberta,10547.816
2020,Credit Valley Hospital,MISSISSAUGA,Ontario,9366.4307
2020,Medicine Hat  01-16-013-29 W3,MEDICINE HAT,Saskatchewan,9281.31069
2020,Sawn Lake Battery 12-29-091-12W5,,Alberta,14966.291
2020,Kakwa 10-16-062-04W6,KAKWA,Alberta,48573.8
2020,Woodward Avenue Wastewater Treatment Plant,HAMILTON,Ontario,23128.802
2020,Ferrier Gas Battery 10-19-044-10W5,CALGARY,Alberta,11315.734
2020,RBR KAYB 15-30-063-18W5 MWOB,COUNTY OF GREENVIEW NO. 16,Alberta,19749.9022
2020,Attachie Compressor Station 04-20,,British Columbia,14991.823
2020,Gilby Sweet Comp Stn 04-19,GILBY,Alberta,10860.9028
2020,Daly Unit No. 1 Battery,VIRDEN,Manitoba,10471.51
2020,HANLAN SOUR INLET,ROBB,Alberta,18525.9763
2020,Vesta Sylvan Lake 06-20-037-01W5 Gas Plant,,Alberta,13902.726
2020,SRL BUICKCREEK D-36-L/094-A-14 003,,British Columbia,10328.793
2020,July Lake Comp Stn A-071-G,,British Columbia,12451.323
2020,05-22 Pouce Coupe Compressor Station,SPIRIT RIVER,Alberta,9460.256235
2020,Ojay Comp Stn A-011-L,,British Columbia,17918.012
2020,Apotex Inc. 150 Signet Drive,TORONTO,Ontario,9418.5169
2020,Sylvan Lake Sweet Gas Plant 05-01,,Alberta,9475.5481
2020,Chinook Regional Hospital,LETHBRIDGE,Alberta,9736.13
2020,Cavendish Farms,LETHBRIDGE,Alberta,25423.9419
2020,Elmira Facility,ELMIRA,Ontario,7502.646769
2020,Spruceland Millworks,ACHESON,Alberta,8240.066292
2020,Centrale de cogÃ©nÃ©ration de la Haute-Yamaska,SAINTE-CECILE-DE-MILTON,Quebec,9.047
2020,Soderglen Wind Farm,FORT MACLEOD,Alberta,11.518066
2020,"Copper Cliff Mining, Smelting and Refining Complex",COPPER CLIFF,Ontario,351974.0136
2020,Todd Birch a-44-I/94-A-13 Compressor Station IF_a,BUICK,British Columbia,17173.14
2020,Louis Dreyfus Company Canada ULC,YORKTON,Saskatchewan,50107.6532
2020,Metex Heat Treating Ltd.,BRAMPTON,Ontario,10298.1032
2020,Eagle River Mill,WAWA,Ontario,17358.9208
2020,Spirit River 13-28-78-8w6 GGS,GRANDE PRAIRIE,Alberta,13816.01744
2020,Pierson 04-01-002-28 W1M,PIERSON,Manitoba,14926.688
2020,Milner M2 Power Plant,MUNICIPAL DISTRICT OF GREENVIEW,Alberta,464126.0529
2020,Beare Road Landfill,SCARBOROUGH,Ontario,192281.236
2020,Fredericton Region Landfill,FREDERICTON,New Brunswick,122401.9309
2020,Spruce Lake Central Thermal,SPRUCE LAKE,Saskatchewan,86625.54986
2020,XTO 07-20-60-19 W5,,Alberta,87996.501
2020,NEL ANSELL BT 07-27-051-19W5,EDSON,Alberta,95537.17683
2020,HHR Karr 01-16-065-03W6,GRANDE PRAIRIE,Alberta,76530.4786
